route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
B0001,FULLW, TB000101,,0,,SB00010
B0001,FULLW, TB000102,,0,,SB00010
B0001,FULLW, TB000103,,0,,SB00010
B0001,FULLW, TB000104,,0,,SB00010
B0001,FULLW, TB000105,,0,,SB00010
B0001,FULLW, TB000106,,0,,SB00010
B0001,FULLW, TB000107,,0,,SB00010
B0001,FULLW, TB000108,,0,,SB00010
B0001,FULLW, TB000109,,0,,SB00010
B0001,FULLW, TB0001010,,0,,SB00010
B0001,FULLW, TB0001011,,0,,SB00010
B0001,FULLW, TB0001012,,0,,SB00010
B0001,FULLW, TB0001013,,0,,SB00010
B0001,FULLW, TB0001014,,0,,SB00010
B0001,FULLW, TB0001015,,0,,SB00010
B0001,FULLW, TB0001016,,0,,SB00010
B0001,FULLW, TB0001017,,0,,SB00010
B0001,FULLW, TB0001018,,0,,SB00010
B0001,FULLW, TB0001019,,0,,SB00010
B0001,FULLW, TB0001020,,0,,SB00010
B0001,FULLW, TB0001021,,0,,SB00010
B0001,FULLW, TB0001022,,0,,SB00010
B0001,FULLW, TB0001023,,0,,SB00010
B0001,FULLW, TB0001024,,0,,SB00010
B0001,FULLW, TB0001025,,0,,SB00010
B0001,FULLW, TB0001026,,0,,SB00010
B0001,FULLW, TB0001027,,0,,SB00010
B0001,FULLW, TB0001028,,0,,SB00010
B0001,FULLW, TB0001029,,0,,SB00010
B0001,FULLW, TB0001030,,0,,SB00010
B0001,FULLW, TB0001031,,0,,SB00010
B0001,FULLW, TB0001032,,0,,SB00010
B0001,FULLW, TB0001033,,0,,SB00010
B0001,FULLW, TB0001034,,0,,SB00010
B0001,FULLW, TB0001035,,0,,SB00010
B0001,FULLW, TB0001036,,0,,SB00010
B0001,FULLW, TB0001037,,0,,SB00010
B0001,FULLW, TB0001038,,0,,SB00010
B0001,FULLW, TB0001039,,0,,SB00010
B0001,FULLW, TB0001040,,0,,SB00010
B0001,FULLW, TB0001041,,0,,SB00010
B0001,FULLW, TB0001042,,0,,SB00010
B0001,FULLW, TB0001043,,0,,SB00010
B0001,FULLW, TB0001044,,0,,SB00010
B0001,FULLW, TB0001045,,0,,SB00010
B0001,FULLW, TB0001046,,0,,SB00010
B0001,FULLW, TB0001047,,0,,SB00010
B0001,FULLW, TB0001048,,0,,SB00010
B0001,FULLW, TB0001049,,0,,SB00010
B0001,FULLW, TB0001050,,0,,SB00010
B0001,FULLW, TB0001051,,0,,SB00010
B0001,FULLW, TB0001052,,0,,SB00010
B0001,FULLW, TB0001053,,0,,SB00010
B0001,FULLW, TB0001054,,0,,SB00010
B0001,FULLW, TB0001055,,0,,SB00010
B0001,FULLW, TB0001056,,0,,SB00010
B0001,FULLW, TB0001057,,0,,SB00010
B0001,FULLW, TB000111,,0,,SB00011
B0001,FULLW, TB000112,,0,,SB00011
B0001,FULLW, TB000113,,0,,SB00011
B0001,FULLW, TB000114,,0,,SB00011
B0001,FULLW, TB000115,,0,,SB00011
B0001,FULLW, TB000116,,0,,SB00011
B0001,FULLW, TB000117,,0,,SB00011
B0001,FULLW, TB000118,,0,,SB00011
B0001,FULLW, TB000119,,0,,SB00011
B0001,FULLW, TB0001110,,0,,SB00011
B0001,FULLW, TB0001111,,0,,SB00011
B0001,FULLW, TB0001112,,0,,SB00011
B0001,FULLW, TB0001113,,0,,SB00011
B0001,FULLW, TB0001114,,0,,SB00011
B0001,FULLW, TB0001115,,0,,SB00011
B0001,FULLW, TB0001116,,0,,SB00011
B0001,FULLW, TB0001117,,0,,SB00011
B0001,FULLW, TB0001118,,0,,SB00011
B0001,FULLW, TB0001119,,0,,SB00011
B0001,FULLW, TB0001120,,0,,SB00011
B0001,FULLW, TB0001121,,0,,SB00011
B0001,FULLW, TB0001122,,0,,SB00011
B0001,FULLW, TB0001123,,0,,SB00011
B0001,FULLW, TB0001124,,0,,SB00011
B0001,FULLW, TB0001125,,0,,SB00011
B0001,FULLW, TB0001126,,0,,SB00011
B0001,FULLW, TB0001127,,0,,SB00011
B0001,FULLW, TB0001128,,0,,SB00011
B0001,FULLW, TB0001129,,0,,SB00011
B0001,FULLW, TB0001130,,0,,SB00011
B0001,FULLW, TB0001131,,0,,SB00011
B0001,FULLW, TB0001132,,0,,SB00011
B0001,FULLW, TB0001133,,0,,SB00011
B0001,FULLW, TB0001134,,0,,SB00011
B0001,FULLW, TB0001135,,0,,SB00011
B0001,FULLW, TB0001136,,0,,SB00011
B0001,FULLW, TB0001137,,0,,SB00011
B0001,FULLW, TB0001138,,0,,SB00011
B0001,FULLW, TB0001139,,0,,SB00011
B0001,FULLW, TB0001140,,0,,SB00011
B0001,FULLW, TB0001141,,0,,SB00011
B0001,FULLW, TB0001142,,0,,SB00011
B0001,FULLW, TB0001143,,0,,SB00011
B0001,FULLW, TB0001144,,0,,SB00011
B0001,FULLW, TB0001145,,0,,SB00011
B0001,FULLW, TB0001146,,0,,SB00011
B0001,FULLW, TB0001147,,0,,SB00011
B0001,FULLW, TB0001148,,0,,SB00011
B0001,FULLW, TB0001149,,0,,SB00011
B0001,FULLW, TB0001150,,0,,SB00011
B0001,FULLW, TB0001151,,0,,SB00011
B0001,FULLW, TB0001152,,0,,SB00011
B0001,FULLW, TB0001153,,0,,SB00011
B0001,FULLW, TB0001154,,0,,SB00011
B0001,FULLW, TB0001155,,0,,SB00011
B0001,FULLW, TB0001156,,0,,SB00011
B0001,FULLW, TB0001157,,0,,SB00011
B0002,FULLW, TB000201,,0,,SB00020
B0002,FULLW, TB000202,,0,,SB00020
B0002,FULLW, TB000203,,0,,SB00020
B0002,FULLW, TB000204,,0,,SB00020
B0002,FULLW, TB000205,,0,,SB00020
B0002,FULLW, TB000206,,0,,SB00020
B0002,FULLW, TB000207,,0,,SB00020
B0002,FULLW, TB000208,,0,,SB00020
B0002,FULLW, TB000209,,0,,SB00020
B0002,FULLW, TB0002010,,0,,SB00020
B0002,FULLW, TB0002011,,0,,SB00020
B0002,FULLW, TB0002012,,0,,SB00020
B0002,FULLW, TB0002013,,0,,SB00020
B0002,FULLW, TB0002014,,0,,SB00020
B0002,FULLW, TB0002015,,0,,SB00020
B0002,FULLW, TB0002016,,0,,SB00020
B0002,FULLW, TB0002017,,0,,SB00020
B0002,FULLW, TB0002018,,0,,SB00020
B0002,FULLW, TB0002019,,0,,SB00020
B0002,FULLW, TB0002020,,0,,SB00020
B0002,FULLW, TB0002021,,0,,SB00020
B0002,FULLW, TB0002022,,0,,SB00020
B0002,FULLW, TB0002023,,0,,SB00020
B0002,FULLW, TB0002024,,0,,SB00020
B0002,FULLW, TB0002025,,0,,SB00020
B0002,FULLW, TB0002026,,0,,SB00020
B0002,FULLW, TB0002027,,0,,SB00020
B0002,FULLW, TB0002028,,0,,SB00020
B0002,FULLW, TB0002029,,0,,SB00020
B0002,FULLW, TB0002030,,0,,SB00020
B0002,FULLW, TB0002031,,0,,SB00020
B0002,FULLW, TB0002032,,0,,SB00020
B0002,FULLW, TB0002033,,0,,SB00020
B0002,FULLW, TB0002034,,0,,SB00020
B0002,FULLW, TB0002035,,0,,SB00020
B0002,FULLW, TB0002036,,0,,SB00020
B0002,FULLW, TB0002037,,0,,SB00020
B0002,FULLW, TB0002038,,0,,SB00020
B0002,FULLW, TB0002039,,0,,SB00020
B0002,FULLW, TB0002040,,0,,SB00020
B0002,FULLW, TB0002041,,0,,SB00020
B0002,FULLW, TB0002042,,0,,SB00020
B0002,FULLW, TB0002043,,0,,SB00020
B0002,FULLW, TB0002044,,0,,SB00020
B0002,FULLW, TB0002045,,0,,SB00020
B0002,FULLW, TB0002046,,0,,SB00020
B0002,FULLW, TB0002047,,0,,SB00020
B0002,FULLW, TB0002048,,0,,SB00020
B0002,FULLW, TB0002049,,0,,SB00020
B0002,FULLW, TB0002050,,0,,SB00020
B0002,FULLW, TB0002051,,0,,SB00020
B0002,FULLW, TB0002052,,0,,SB00020
B0002,FULLW, TB0002053,,0,,SB00020
B0002,FULLW, TB0002054,,0,,SB00020
B0002,FULLW, TB0002055,,0,,SB00020
B0002,FULLW, TB0002056,,0,,SB00020
B0002,FULLW, TB0002057,,0,,SB00020
B0002,FULLW, TB000211,,0,,SB00021
B0002,FULLW, TB000212,,0,,SB00021
B0002,FULLW, TB000213,,0,,SB00021
B0002,FULLW, TB000214,,0,,SB00021
B0002,FULLW, TB000215,,0,,SB00021
B0002,FULLW, TB000216,,0,,SB00021
B0002,FULLW, TB000217,,0,,SB00021
B0002,FULLW, TB000218,,0,,SB00021
B0002,FULLW, TB000219,,0,,SB00021
B0002,FULLW, TB0002110,,0,,SB00021
B0002,FULLW, TB0002111,,0,,SB00021
B0002,FULLW, TB0002112,,0,,SB00021
B0002,FULLW, TB0002113,,0,,SB00021
B0002,FULLW, TB0002114,,0,,SB00021
B0002,FULLW, TB0002115,,0,,SB00021
B0002,FULLW, TB0002116,,0,,SB00021
B0002,FULLW, TB0002117,,0,,SB00021
B0002,FULLW, TB0002118,,0,,SB00021
B0002,FULLW, TB0002119,,0,,SB00021
B0002,FULLW, TB0002120,,0,,SB00021
B0002,FULLW, TB0002121,,0,,SB00021
B0002,FULLW, TB0002122,,0,,SB00021
B0002,FULLW, TB0002123,,0,,SB00021
B0002,FULLW, TB0002124,,0,,SB00021
B0002,FULLW, TB0002125,,0,,SB00021
B0002,FULLW, TB0002126,,0,,SB00021
B0002,FULLW, TB0002127,,0,,SB00021
B0002,FULLW, TB0002128,,0,,SB00021
B0002,FULLW, TB0002129,,0,,SB00021
B0002,FULLW, TB0002130,,0,,SB00021
B0002,FULLW, TB0002131,,0,,SB00021
B0002,FULLW, TB0002132,,0,,SB00021
B0002,FULLW, TB0002133,,0,,SB00021
B0002,FULLW, TB0002134,,0,,SB00021
B0002,FULLW, TB0002135,,0,,SB00021
B0002,FULLW, TB0002136,,0,,SB00021
B0002,FULLW, TB0002137,,0,,SB00021
B0002,FULLW, TB0002138,,0,,SB00021
B0002,FULLW, TB0002139,,0,,SB00021
B0002,FULLW, TB0002140,,0,,SB00021
B0002,FULLW, TB0002141,,0,,SB00021
B0002,FULLW, TB0002142,,0,,SB00021
B0002,FULLW, TB0002143,,0,,SB00021
B0002,FULLW, TB0002144,,0,,SB00021
B0002,FULLW, TB0002145,,0,,SB00021
B0002,FULLW, TB0002146,,0,,SB00021
B0002,FULLW, TB0002147,,0,,SB00021
B0002,FULLW, TB0002148,,0,,SB00021
B0002,FULLW, TB0002149,,0,,SB00021
B0002,FULLW, TB0002150,,0,,SB00021
B0002,FULLW, TB0002151,,0,,SB00021
B0002,FULLW, TB0002152,,0,,SB00021
B0002,FULLW, TB0002153,,0,,SB00021
B0002,FULLW, TB0002154,,0,,SB00021
B0002,FULLW, TB0002155,,0,,SB00021
B0002,FULLW, TB0002156,,0,,SB00021
B0002,FULLW, TB0002157,,0,,SB00021
B0003,FULLW, TB000301,,0,,SB00030
B0003,FULLW, TB000302,,0,,SB00030
B0003,FULLW, TB000303,,0,,SB00030
B0003,FULLW, TB000304,,0,,SB00030
B0003,FULLW, TB000305,,0,,SB00030
B0003,FULLW, TB000306,,0,,SB00030
B0003,FULLW, TB000307,,0,,SB00030
B0003,FULLW, TB000308,,0,,SB00030
B0003,FULLW, TB000309,,0,,SB00030
B0003,FULLW, TB0003010,,0,,SB00030
B0003,FULLW, TB0003011,,0,,SB00030
B0003,FULLW, TB0003012,,0,,SB00030
B0003,FULLW, TB0003013,,0,,SB00030
B0003,FULLW, TB0003014,,0,,SB00030
B0003,FULLW, TB0003015,,0,,SB00030
B0003,FULLW, TB0003016,,0,,SB00030
B0003,FULLW, TB0003017,,0,,SB00030
B0003,FULLW, TB0003018,,0,,SB00030
B0003,FULLW, TB0003019,,0,,SB00030
B0003,FULLW, TB0003020,,0,,SB00030
B0003,FULLW, TB0003021,,0,,SB00030
B0003,FULLW, TB0003022,,0,,SB00030
B0003,FULLW, TB0003023,,0,,SB00030
B0003,FULLW, TB0003024,,0,,SB00030
B0003,FULLW, TB0003025,,0,,SB00030
B0003,FULLW, TB0003026,,0,,SB00030
B0003,FULLW, TB0003027,,0,,SB00030
B0003,FULLW, TB0003028,,0,,SB00030
B0003,FULLW, TB0003029,,0,,SB00030
B0003,FULLW, TB0003030,,0,,SB00030
B0003,FULLW, TB0003031,,0,,SB00030
B0003,FULLW, TB0003032,,0,,SB00030
B0003,FULLW, TB0003033,,0,,SB00030
B0003,FULLW, TB0003034,,0,,SB00030
B0003,FULLW, TB0003035,,0,,SB00030
B0003,FULLW, TB0003036,,0,,SB00030
B0003,FULLW, TB0003037,,0,,SB00030
B0003,FULLW, TB0003038,,0,,SB00030
B0003,FULLW, TB0003039,,0,,SB00030
B0003,FULLW, TB0003040,,0,,SB00030
B0003,FULLW, TB0003041,,0,,SB00030
B0003,FULLW, TB0003042,,0,,SB00030
B0003,FULLW, TB0003043,,0,,SB00030
B0003,FULLW, TB0003044,,0,,SB00030
B0003,FULLW, TB0003045,,0,,SB00030
B0003,FULLW, TB0003046,,0,,SB00030
B0003,FULLW, TB0003047,,0,,SB00030
B0003,FULLW, TB0003048,,0,,SB00030
B0003,FULLW, TB0003049,,0,,SB00030
B0003,FULLW, TB0003050,,0,,SB00030
B0003,FULLW, TB0003051,,0,,SB00030
B0003,FULLW, TB0003052,,0,,SB00030
B0003,FULLW, TB0003053,,0,,SB00030
B0003,FULLW, TB0003054,,0,,SB00030
B0003,FULLW, TB0003055,,0,,SB00030
B0003,FULLW, TB0003056,,0,,SB00030
B0003,FULLW, TB0003057,,0,,SB00030
B0003,FULLW, TB000311,,0,,SB00031
B0003,FULLW, TB000312,,0,,SB00031
B0003,FULLW, TB000313,,0,,SB00031
B0003,FULLW, TB000314,,0,,SB00031
B0003,FULLW, TB000315,,0,,SB00031
B0003,FULLW, TB000316,,0,,SB00031
B0003,FULLW, TB000317,,0,,SB00031
B0003,FULLW, TB000318,,0,,SB00031
B0003,FULLW, TB000319,,0,,SB00031
B0003,FULLW, TB0003110,,0,,SB00031
B0003,FULLW, TB0003111,,0,,SB00031
B0003,FULLW, TB0003112,,0,,SB00031
B0003,FULLW, TB0003113,,0,,SB00031
B0003,FULLW, TB0003114,,0,,SB00031
B0003,FULLW, TB0003115,,0,,SB00031
B0003,FULLW, TB0003116,,0,,SB00031
B0003,FULLW, TB0003117,,0,,SB00031
B0003,FULLW, TB0003118,,0,,SB00031
B0003,FULLW, TB0003119,,0,,SB00031
B0003,FULLW, TB0003120,,0,,SB00031
B0003,FULLW, TB0003121,,0,,SB00031
B0003,FULLW, TB0003122,,0,,SB00031
B0003,FULLW, TB0003123,,0,,SB00031
B0003,FULLW, TB0003124,,0,,SB00031
B0003,FULLW, TB0003125,,0,,SB00031
B0003,FULLW, TB0003126,,0,,SB00031
B0003,FULLW, TB0003127,,0,,SB00031
B0003,FULLW, TB0003128,,0,,SB00031
B0003,FULLW, TB0003129,,0,,SB00031
B0003,FULLW, TB0003130,,0,,SB00031
B0003,FULLW, TB0003131,,0,,SB00031
B0003,FULLW, TB0003132,,0,,SB00031
B0003,FULLW, TB0003133,,0,,SB00031
B0003,FULLW, TB0003134,,0,,SB00031
B0003,FULLW, TB0003135,,0,,SB00031
B0003,FULLW, TB0003136,,0,,SB00031
B0003,FULLW, TB0003137,,0,,SB00031
B0003,FULLW, TB0003138,,0,,SB00031
B0003,FULLW, TB0003139,,0,,SB00031
B0003,FULLW, TB0003140,,0,,SB00031
B0003,FULLW, TB0003141,,0,,SB00031
B0003,FULLW, TB0003142,,0,,SB00031
B0003,FULLW, TB0003143,,0,,SB00031
B0003,FULLW, TB0003144,,0,,SB00031
B0003,FULLW, TB0003145,,0,,SB00031
B0003,FULLW, TB0003146,,0,,SB00031
B0003,FULLW, TB0003147,,0,,SB00031
B0003,FULLW, TB0003148,,0,,SB00031
B0003,FULLW, TB0003149,,0,,SB00031
B0003,FULLW, TB0003150,,0,,SB00031
B0003,FULLW, TB0003151,,0,,SB00031
B0003,FULLW, TB0003152,,0,,SB00031
B0003,FULLW, TB0003153,,0,,SB00031
B0003,FULLW, TB0003154,,0,,SB00031
B0003,FULLW, TB0003155,,0,,SB00031
B0003,FULLW, TB0003156,,0,,SB00031
B0003,FULLW, TB0003157,,0,,SB00031
B0004,FULLW, TB000401,,0,,SB00040
B0004,FULLW, TB000411,,0,,SB00041
B0005,FULLW, TB000501,,0,,SB00050
B0005,FULLW, TB000502,,0,,SB00050
B0005,FULLW, TB000503,,0,,SB00050
B0005,FULLW, TB000504,,0,,SB00050
B0005,FULLW, TB000505,,0,,SB00050
B0005,FULLW, TB000506,,0,,SB00050
B0005,FULLW, TB000507,,0,,SB00050
B0005,FULLW, TB000508,,0,,SB00050
B0005,FULLW, TB000509,,0,,SB00050
B0005,FULLW, TB0005010,,0,,SB00050
B0005,FULLW, TB0005011,,0,,SB00050
B0005,FULLW, TB0005012,,0,,SB00050
B0005,FULLW, TB0005013,,0,,SB00050
B0005,FULLW, TB0005014,,0,,SB00050
B0005,FULLW, TB0005015,,0,,SB00050
B0005,FULLW, TB0005016,,0,,SB00050
B0005,FULLW, TB0005017,,0,,SB00050
B0005,FULLW, TB0005018,,0,,SB00050
B0005,FULLW, TB0005019,,0,,SB00050
B0005,FULLW, TB0005020,,0,,SB00050
B0005,FULLW, TB0005021,,0,,SB00050
B0005,FULLW, TB0005022,,0,,SB00050
B0005,FULLW, TB0005023,,0,,SB00050
B0005,FULLW, TB0005024,,0,,SB00050
B0005,FULLW, TB0005025,,0,,SB00050
B0005,FULLW, TB0005026,,0,,SB00050
B0005,FULLW, TB0005027,,0,,SB00050
B0005,FULLW, TB0005028,,0,,SB00050
B0005,FULLW, TB0005029,,0,,SB00050
B0005,FULLW, TB0005030,,0,,SB00050
B0005,FULLW, TB0005031,,0,,SB00050
B0005,FULLW, TB0005032,,0,,SB00050
B0005,FULLW, TB0005033,,0,,SB00050
B0005,FULLW, TB0005034,,0,,SB00050
B0005,FULLW, TB0005035,,0,,SB00050
B0005,FULLW, TB0005036,,0,,SB00050
B0005,FULLW, TB0005037,,0,,SB00050
B0005,FULLW, TB0005038,,0,,SB00050
B0005,FULLW, TB0005039,,0,,SB00050
B0005,FULLW, TB0005040,,0,,SB00050
B0005,FULLW, TB0005041,,0,,SB00050
B0005,FULLW, TB0005042,,0,,SB00050
B0005,FULLW, TB0005043,,0,,SB00050
B0005,FULLW, TB0005044,,0,,SB00050
B0005,FULLW, TB0005045,,0,,SB00050
B0005,FULLW, TB0005046,,0,,SB00050
B0005,FULLW, TB0005047,,0,,SB00050
B0005,FULLW, TB0005048,,0,,SB00050
B0005,FULLW, TB0005049,,0,,SB00050
B0005,FULLW, TB0005050,,0,,SB00050
B0005,FULLW, TB0005051,,0,,SB00050
B0005,FULLW, TB0005052,,0,,SB00050
B0005,FULLW, TB0005053,,0,,SB00050
B0005,FULLW, TB0005054,,0,,SB00050
B0005,FULLW, TB0005055,,0,,SB00050
B0005,FULLW, TB0005056,,0,,SB00050
B0005,FULLW, TB0005057,,0,,SB00050
B0005,FULLW, TB000511,,0,,SB00051
B0005,FULLW, TB000512,,0,,SB00051
B0005,FULLW, TB000513,,0,,SB00051
B0005,FULLW, TB000514,,0,,SB00051
B0005,FULLW, TB000515,,0,,SB00051
B0005,FULLW, TB000516,,0,,SB00051
B0005,FULLW, TB000517,,0,,SB00051
B0005,FULLW, TB000518,,0,,SB00051
B0005,FULLW, TB000519,,0,,SB00051
B0005,FULLW, TB0005110,,0,,SB00051
B0005,FULLW, TB0005111,,0,,SB00051
B0005,FULLW, TB0005112,,0,,SB00051
B0005,FULLW, TB0005113,,0,,SB00051
B0005,FULLW, TB0005114,,0,,SB00051
B0005,FULLW, TB0005115,,0,,SB00051
B0005,FULLW, TB0005116,,0,,SB00051
B0005,FULLW, TB0005117,,0,,SB00051
B0005,FULLW, TB0005118,,0,,SB00051
B0005,FULLW, TB0005119,,0,,SB00051
B0005,FULLW, TB0005120,,0,,SB00051
B0005,FULLW, TB0005121,,0,,SB00051
B0005,FULLW, TB0005122,,0,,SB00051
B0005,FULLW, TB0005123,,0,,SB00051
B0005,FULLW, TB0005124,,0,,SB00051
B0005,FULLW, TB0005125,,0,,SB00051
B0005,FULLW, TB0005126,,0,,SB00051
B0005,FULLW, TB0005127,,0,,SB00051
B0005,FULLW, TB0005128,,0,,SB00051
B0005,FULLW, TB0005129,,0,,SB00051
B0005,FULLW, TB0005130,,0,,SB00051
B0005,FULLW, TB0005131,,0,,SB00051
B0005,FULLW, TB0005132,,0,,SB00051
B0005,FULLW, TB0005133,,0,,SB00051
B0005,FULLW, TB0005134,,0,,SB00051
B0005,FULLW, TB0005135,,0,,SB00051
B0005,FULLW, TB0005136,,0,,SB00051
B0005,FULLW, TB0005137,,0,,SB00051
B0005,FULLW, TB0005138,,0,,SB00051
B0005,FULLW, TB0005139,,0,,SB00051
B0005,FULLW, TB0005140,,0,,SB00051
B0005,FULLW, TB0005141,,0,,SB00051
B0005,FULLW, TB0005142,,0,,SB00051
B0005,FULLW, TB0005143,,0,,SB00051
B0005,FULLW, TB0005144,,0,,SB00051
B0005,FULLW, TB0005145,,0,,SB00051
B0005,FULLW, TB0005146,,0,,SB00051
B0005,FULLW, TB0005147,,0,,SB00051
B0005,FULLW, TB0005148,,0,,SB00051
B0005,FULLW, TB0005149,,0,,SB00051
B0005,FULLW, TB0005150,,0,,SB00051
B0005,FULLW, TB0005151,,0,,SB00051
B0005,FULLW, TB0005152,,0,,SB00051
B0005,FULLW, TB0005153,,0,,SB00051
B0005,FULLW, TB0005154,,0,,SB00051
B0005,FULLW, TB0005155,,0,,SB00051
B0005,FULLW, TB0005156,,0,,SB00051
B0005,FULLW, TB0005157,,0,,SB00051
B0006,FULLW, TB000601,,0,,SB00060
B0006,FULLW, TB000602,,0,,SB00060
B0006,FULLW, TB000603,,0,,SB00060
B0006,FULLW, TB000604,,0,,SB00060
B0006,FULLW, TB000605,,0,,SB00060
B0006,FULLW, TB000606,,0,,SB00060
B0006,FULLW, TB000607,,0,,SB00060
B0006,FULLW, TB000608,,0,,SB00060
B0006,FULLW, TB000609,,0,,SB00060
B0006,FULLW, TB0006010,,0,,SB00060
B0006,FULLW, TB0006011,,0,,SB00060
B0006,FULLW, TB0006012,,0,,SB00060
B0006,FULLW, TB0006013,,0,,SB00060
B0006,FULLW, TB0006014,,0,,SB00060
B0006,FULLW, TB0006015,,0,,SB00060
B0006,FULLW, TB0006016,,0,,SB00060
B0006,FULLW, TB0006017,,0,,SB00060
B0006,FULLW, TB0006018,,0,,SB00060
B0006,FULLW, TB0006019,,0,,SB00060
B0006,FULLW, TB0006020,,0,,SB00060
B0006,FULLW, TB0006021,,0,,SB00060
B0006,FULLW, TB0006022,,0,,SB00060
B0006,FULLW, TB0006023,,0,,SB00060
B0006,FULLW, TB0006024,,0,,SB00060
B0006,FULLW, TB0006025,,0,,SB00060
B0006,FULLW, TB0006026,,0,,SB00060
B0006,FULLW, TB0006027,,0,,SB00060
B0006,FULLW, TB0006028,,0,,SB00060
B0006,FULLW, TB0006029,,0,,SB00060
B0006,FULLW, TB0006030,,0,,SB00060
B0006,FULLW, TB0006031,,0,,SB00060
B0006,FULLW, TB0006032,,0,,SB00060
B0006,FULLW, TB0006033,,0,,SB00060
B0006,FULLW, TB0006034,,0,,SB00060
B0006,FULLW, TB0006035,,0,,SB00060
B0006,FULLW, TB0006036,,0,,SB00060
B0006,FULLW, TB0006037,,0,,SB00060
B0006,FULLW, TB0006038,,0,,SB00060
B0006,FULLW, TB0006039,,0,,SB00060
B0006,FULLW, TB0006040,,0,,SB00060
B0006,FULLW, TB0006041,,0,,SB00060
B0006,FULLW, TB0006042,,0,,SB00060
B0006,FULLW, TB0006043,,0,,SB00060
B0006,FULLW, TB0006044,,0,,SB00060
B0006,FULLW, TB0006045,,0,,SB00060
B0006,FULLW, TB0006046,,0,,SB00060
B0006,FULLW, TB0006047,,0,,SB00060
B0006,FULLW, TB0006048,,0,,SB00060
B0006,FULLW, TB0006049,,0,,SB00060
B0006,FULLW, TB0006050,,0,,SB00060
B0006,FULLW, TB0006051,,0,,SB00060
B0006,FULLW, TB0006052,,0,,SB00060
B0006,FULLW, TB0006053,,0,,SB00060
B0006,FULLW, TB0006054,,0,,SB00060
B0006,FULLW, TB0006055,,0,,SB00060
B0006,FULLW, TB0006056,,0,,SB00060
B0006,FULLW, TB0006057,,0,,SB00060
B0006,FULLW, TB000611,,0,,SB00061
B0006,FULLW, TB000612,,0,,SB00061
B0006,FULLW, TB000613,,0,,SB00061
B0006,FULLW, TB000614,,0,,SB00061
B0006,FULLW, TB000615,,0,,SB00061
B0006,FULLW, TB000616,,0,,SB00061
B0006,FULLW, TB000617,,0,,SB00061
B0006,FULLW, TB000618,,0,,SB00061
B0006,FULLW, TB000619,,0,,SB00061
B0006,FULLW, TB0006110,,0,,SB00061
B0006,FULLW, TB0006111,,0,,SB00061
B0006,FULLW, TB0006112,,0,,SB00061
B0006,FULLW, TB0006113,,0,,SB00061
B0006,FULLW, TB0006114,,0,,SB00061
B0006,FULLW, TB0006115,,0,,SB00061
B0006,FULLW, TB0006116,,0,,SB00061
B0006,FULLW, TB0006117,,0,,SB00061
B0006,FULLW, TB0006118,,0,,SB00061
B0006,FULLW, TB0006119,,0,,SB00061
B0006,FULLW, TB0006120,,0,,SB00061
B0006,FULLW, TB0006121,,0,,SB00061
B0006,FULLW, TB0006122,,0,,SB00061
B0006,FULLW, TB0006123,,0,,SB00061
B0006,FULLW, TB0006124,,0,,SB00061
B0006,FULLW, TB0006125,,0,,SB00061
B0006,FULLW, TB0006126,,0,,SB00061
B0006,FULLW, TB0006127,,0,,SB00061
B0006,FULLW, TB0006128,,0,,SB00061
B0006,FULLW, TB0006129,,0,,SB00061
B0006,FULLW, TB0006130,,0,,SB00061
B0006,FULLW, TB0006131,,0,,SB00061
B0006,FULLW, TB0006132,,0,,SB00061
B0006,FULLW, TB0006133,,0,,SB00061
B0006,FULLW, TB0006134,,0,,SB00061
B0006,FULLW, TB0006135,,0,,SB00061
B0006,FULLW, TB0006136,,0,,SB00061
B0006,FULLW, TB0006137,,0,,SB00061
B0006,FULLW, TB0006138,,0,,SB00061
B0006,FULLW, TB0006139,,0,,SB00061
B0006,FULLW, TB0006140,,0,,SB00061
B0006,FULLW, TB0006141,,0,,SB00061
B0006,FULLW, TB0006142,,0,,SB00061
B0006,FULLW, TB0006143,,0,,SB00061
B0006,FULLW, TB0006144,,0,,SB00061
B0006,FULLW, TB0006145,,0,,SB00061
B0006,FULLW, TB0006146,,0,,SB00061
B0006,FULLW, TB0006147,,0,,SB00061
B0006,FULLW, TB0006148,,0,,SB00061
B0006,FULLW, TB0006149,,0,,SB00061
B0006,FULLW, TB0006150,,0,,SB00061
B0006,FULLW, TB0006151,,0,,SB00061
B0006,FULLW, TB0006152,,0,,SB00061
B0006,FULLW, TB0006153,,0,,SB00061
B0006,FULLW, TB0006154,,0,,SB00061
B0006,FULLW, TB0006155,,0,,SB00061
B0006,FULLW, TB0006156,,0,,SB00061
B0006,FULLW, TB0006157,,0,,SB00061
B0007,FULLW, TB000701,,0,,SB00070
B0007,FULLW, TB000711,,0,,SB00071
B0008,FULLW, TB000801,,0,,SB00080
B0008,FULLW, TB000802,,0,,SB00080
B0008,FULLW, TB000803,,0,,SB00080
B0008,FULLW, TB000804,,0,,SB00080
B0008,FULLW, TB000805,,0,,SB00080
B0008,FULLW, TB000806,,0,,SB00080
B0008,FULLW, TB000807,,0,,SB00080
B0008,FULLW, TB000808,,0,,SB00080
B0008,FULLW, TB000809,,0,,SB00080
B0008,FULLW, TB0008010,,0,,SB00080
B0008,FULLW, TB0008011,,0,,SB00080
B0008,FULLW, TB0008012,,0,,SB00080
